id,name,category,brand,price,currency,on_sale,in_stock,type,image_file,permalink
7540,10 x Boveda 62% Humidity Pack 8g,ACCESSORIES,,22.5,AUD,false,true,simple,images/10-x-boveda-62-humidity-pack-8g.jpg,https://aussievapemart.com.au/product/10-x-boveda-62-humidity-pack-8g/
7539,Boveda 62% Humidity Pack 8g,ACCESSORIES,,3.25,AUD,true,true,simple,images/boveda-62-humidity-pack-8g.jpg,https://aussievapemart.com.au/product/boveda-62-humidity-pack-8g/
7528,Stash Tool &#8211; Cocobolo/Maple/Bubinga,ACCESSORIES,,14.95,AUD,false,true,variable,images/stash-tool-cocobolo-maple-bubinga.jpg,https://aussievapemart.com.au/product/stash-tool-cocobolo-maple-bubinga/
7527,Old Head Stir Stick,ACCESSORIES,,18.5,AUD,false,true,simple,images/old-head-stir-stick.jpg,https://aussievapemart.com.au/product/old-head-stir-stick/
7526,Old Head Measuring Spoon,ACCESSORIES,,59.95,AUD,false,true,simple,images/old-head-measuring-spoon.jpg,https://aussievapemart.com.au/product/old-head-measuring-spoon/
7525,Replacement Mouthpiece,ACCESSORIES,,12,AUD,false,true,variable,images/replacement-mouthpiece.jpg,https://aussievapemart.com.au/product/replacement-mouthpiece/
7524,Honest Torch,ACCESSORIES,,39.99,AUD,false,true,simple,images/honest-torch.jpg,https://aussievapemart.com.au/product/honest-torch/
7523,Elev8 Silicone Mat 15cm (Smooth),ACCESSORIES,,16.95,AUD,false,true,variable,images/elev8-silicone-mat-15cm-smooth.jpg,https://aussievapemart.com.au/product/elev8-silicone-mat-15cm-smooth/
7522,Elev8 All Glass Vapour Tamer,ACCESSORIES,,64.95,AUD,true,true,variable,images/elev8-all-glass-vapour-tamer.jpg,https://aussievapemart.com.au/product/elev8-all-glass-vapour-tamer/
7521,Custom SideKick Mouthpiece,ACCESSORIES,,23,AUD,false,true,variable,images/custom-sidekick-mouthpiece.jpg,https://aussievapemart.com.au/product/custom-sidekick-mouthpiece/
7520,Glass Joint Whip Adapters (SBL),ACCESSORIES,,18.95,AUD,false,true,variable,images/glass-joint-whip-adapters-sbl.jpg,https://aussievapemart.com.au/product/glass-joint-whip-adapters-sbl/
7519,Stainless Steel Screens,ACCESSORIES,,7.95,AUD,false,true,variable,images/stainless-steel-screens.jpg,https://aussievapemart.com.au/product/stainless-steel-screens/
7518,Black/Green/yellow Vinyl Tubing | Whip Hose (900mm),ACCESSORIES,,10.95,AUD,false,true,variable,images/black-green-yellow-vinyl-tubing-whip-hose-900mm.jpg,https://aussievapemart.com.au/product/black-green-yellow-vinyl-tubing-whip-hose-900mm/
7516,ELEV8R 18mm Rig Adapter (All Glass),ACCESSORIES,,44.95,AUD,false,true,simple,images/elev8r-18mm-rig-adapter-all-glass.jpg,https://aussievapemart.com.au/product/elev8r-18mm-rig-adapter-all-glass/
7515,ELEV8R 14mm rig adapter,ACCESSORIES,,44.95,AUD,false,true,variable,images/elev8r-14mm-rig-adapter.jpg,https://aussievapemart.com.au/product/elev8r-14mm-rig-adapter/
7514,ELEV8R Quartz Replacement Heater,ACCESSORIES,,59.9,AUD,false,true,simple,images/elev8r-quartz-replacement-heater.jpg,https://aussievapemart.com.au/product/elev8r-quartz-replacement-heater/
7513,ELEV8R Flame Powered Extraction Device | All Glass / Standard |,ACCESSORIES,,178.99,AUD,false,true,variable,images/elev8r-flame-powered-extraction-device-all-glass-standard.jpg,https://aussievapemart.com.au/product/elev8r-flame-powered-extraction-device-all-glass-standard/
7512,ELEV8R Flame Powered Extraction Device Rig Kit,ACCESSORIES,,99.95,AUD,false,true,variable,images/elev8r-flame-powered-extraction-device-rig-kit.jpg,https://aussievapemart.com.au/product/elev8r-flame-powered-extraction-device-rig-kit/
7511,Elev8 Quartz HoneySuckle Dab Straw,ACCESSORIES,,29.95,AUD,false,true,simple,images/elev8-quartz-honeysuckle-dab-straw.jpg,https://aussievapemart.com.au/product/elev8-quartz-honeysuckle-dab-straw/
7510,Elev8 Dab Straw,ACCESSORIES,,19.95,AUD,false,true,simple,images/elev8-dab-straw.jpg,https://aussievapemart.com.au/product/elev8-dab-straw/
7508,Elev8 Silicone Joint Plug,ACCESSORIES,,7.95,AUD,false,true,variable,images/elev8-silicone-joint-plug.jpg,https://aussievapemart.com.au/product/elev8-silicone-joint-plug/
7507,Rogue Wax Works Dynavap Debowler &#038; Tamper,ACCESSORIES,,23.95,AUD,false,true,simple,images/rogue-wax-works-dynavap-debowler-tamper.jpg,https://aussievapemart.com.au/product/rogue-wax-works-dynavap-debowler-tamper/
7319,Tidy Tips,ACCESSORIES,,4.2,AUD,false,true,simple,images/tidy-tips.jpg,https://aussievapemart.com.au/product/tidy-tips/
7318,Better Homes &#038; Gardens Wax Melts,ACCESSORIES,,9.95,AUD,false,true,variable,images/better-homes-gardens-wax-melts.jpg,https://aussievapemart.com.au/product/better-homes-gardens-wax-melts/
7317,Silver Surfer AromaTop,ACCESSORIES,,28.95,AUD,false,true,simple,images/silver-surfer-aromatop.jpg,https://aussievapemart.com.au/product/silver-surfer-aromatop/
7316,Volcano Cleaning Brush,ACCESSORIES,,3.95,AUD,false,true,simple,images/volcano-cleaning-brush.jpg,https://aussievapemart.com.au/product/volcano-cleaning-brush/
7315,Huny Bucket,ACCESSORIES,,7.95,AUD,false,true,variable,images/huny-bucket.jpg,https://aussievapemart.com.au/product/huny-bucket/
7314,Quartz Dish For Essential Oil Kit,ACCESSORIES,,29.95,AUD,false,true,variable,images/quartz-dish-for-essential-oil-kit.jpg,https://aussievapemart.com.au/product/quartz-dish-for-essential-oil-kit/
7299,SideKick Bubbler Mouthpiece,ACCESSORIES,,49.95,AUD,true,true,simple,images/sidekick-bubbler-mouthpiece.jpg,https://aussievapemart.com.au/product/sidekick-bubbler-mouthpiece/
7298,Ground Glass Sick Clips,ACCESSORIES,,5.5,AUD,false,true,variable,images/ground-glass-sick-clips.jpg,https://aussievapemart.com.au/product/ground-glass-sick-clips/
7297,14mm Female to 18mm Male adapter,ACCESSORIES,,10.95,AUD,false,true,simple,images/14mm-female-to-18mm-male-adapter.jpg,https://aussievapemart.com.au/product/14mm-female-to-18mm-male-adapter/
7296,14mm Male to 18mm Female adapter,ACCESSORIES,,11.5,AUD,false,true,simple,images/14mm-male-to-18mm-female-adapter.jpg,https://aussievapemart.com.au/product/14mm-male-to-18mm-female-adapter/
7289,Female Ground Glass Hose Adapter/Vapour Bag Mouthpiece,ACCESSORIES,,21.95,AUD,false,true,simple,images/female-ground-glass-hose-adapter-vapour-bag-mouthpiece.jpg,https://aussievapemart.com.au/product/female-ground-glass-hose-adapter-vapour-bag-mouthpiece/
7288,18mm Male Ground Glass Hose adapter,ACCESSORIES,,17.95,AUD,false,true,simple,images/18mm-male-ground-glass-hose-adapter.jpg,https://aussievapemart.com.au/product/18mm-male-ground-glass-hose-adapter/
7287,Elev8 J-Hook 14mm or 18mm,ACCESSORIES,,27.95,AUD,false,true,variable,images/elev8-j-hook-14mm-or-18mm.jpg,https://aussievapemart.com.au/product/elev8-j-hook-14mm-or-18mm/
7286,Elev8 Ground Glass Mouthpiece (Angled),ACCESSORIES,,12,AUD,false,true,simple,images/elev8-ground-glass-mouthpiece-angled.jpg,https://aussievapemart.com.au/product/elev8-ground-glass-mouthpiece-angled/
7285,Skull Pick,ACCESSORIES,,8.95,AUD,false,true,variable,images/skull-pick.jpg,https://aussievapemart.com.au/product/skull-pick/
7266,Stainless Steel Stir Stick (5 Pack),ACCESSORIES,,8.95,AUD,false,true,simple,images/stainless-steel-stir-stick-5-pack.jpg,https://aussievapemart.com.au/product/stainless-steel-stir-stick-5-pack/
7265,Stainless Steel Poker/Dab Tool No 1,ACCESSORIES,,9.95,AUD,false,true,simple,images/stainless-steel-poker-dab-tool-no-1.jpg,https://aussievapemart.com.au/product/stainless-steel-poker-dab-tool-no-1/
7264,Stainless Steel Poker/Dab Tool No 2,ACCESSORIES,,12.95,AUD,false,true,simple,images/stainless-steel-poker-dab-tool-no-2.jpg,https://aussievapemart.com.au/product/stainless-steel-poker-dab-tool-no-2/
7263,Titanium Poker/Dab Tool,ACCESSORIES,,29.95,AUD,false,true,simple,images/titanium-poker-dab-tool.jpg,https://aussievapemart.com.au/product/titanium-poker-dab-tool/
7262,Mushroom Pick,ACCESSORIES,,9.95,AUD,false,true,variable,images/mushroom-pick.jpg,https://aussievapemart.com.au/product/mushroom-pick/
7261,Marble Pick,ACCESSORIES,,8.95,AUD,false,true,variable,images/marble-pick.jpg,https://aussievapemart.com.au/product/marble-pick/
7260,Special Blue Ultra Pure Butane Plus 420ML (CAN NOT BE EXPRESSS SHIPPED),ACCESSORIES,,59.99,AUD,false,true,variable,images/special-blue-ultra-pure-butane-plus-420ml-can-not-be-expresss-shipped.jpg,https://aussievapemart.com.au/product/special-blue-ultra-pure-butane-plus-420ml-can-not-be-expresss-shipped/
7259,VooPoo Uforce Replacement Coils,ACCESSORIES,,5.59,AUD,true,true,variable,images/voopoo-uforce-replacement-coils.jpg,https://aussievapemart.com.au/product/voopoo-uforce-replacement-coils/
7258,Voopoo PnP Replacement Coils,ACCESSORIES,,5.4,AUD,false,true,variable,images/voopoo-pnp-replacement-coils.jpg,https://aussievapemart.com.au/product/voopoo-pnp-replacement-coils/
7257,Vaporesso GTX Replacement Coils,ACCESSORIES,,4.99,AUD,false,true,variable,images/vaporesso-gtx-replacement-coils.jpg,https://aussievapemart.com.au/product/vaporesso-gtx-replacement-coils/
7256,UWell Crown X Replacement Pod,ACCESSORIES,,19.99,AUD,false,true,variable,images/uwell-crown-x-replacement-pod.jpg,https://aussievapemart.com.au/product/uwell-crown-x-replacement-pod/
7255,UWell Caliburn G3 Replacement Pod,ACCESSORIES,,29.99,AUD,false,true,variable,images/uwell-caliburn-g3-replacement-pod.jpg,https://aussievapemart.com.au/product/uwell-caliburn-g3-replacement-pod/
7254,UWell Caliburn G2 Replacement Pod,ACCESSORIES,,15.99,AUD,false,true,variable,images/uwell-caliburn-g2-replacement-pod.jpg,https://aussievapemart.com.au/product/uwell-caliburn-g2-replacement-pod/
7253,UWell Caliburn G Replacement Pod,ACCESSORIES,,15.99,AUD,false,true,variable,images/uwell-caliburn-g-replacement-pod.jpg,https://aussievapemart.com.au/product/uwell-caliburn-g-replacement-pod/
7238,UWell Caliburn A3 Replacement Pod,ACCESSORIES,,5.99,AUD,false,true,variable,images/uwell-caliburn-a3-replacement-pod.jpg,https://aussievapemart.com.au/product/uwell-caliburn-a3-replacement-pod/
7237,UWell Caliburn A2 Replacement Pod,ACCESSORIES,,5.99,AUD,false,true,simple,images/uwell-caliburn-a2-replacement-pod.jpg,https://aussievapemart.com.au/product/uwell-caliburn-a2-replacement-pod/
7236,Utillian 2 Dual Quartz Replacement Coil,ACCESSORIES,,17.99,AUD,false,true,variable,images/utillian-2-dual-quartz-replacement-coil.jpg,https://aussievapemart.com.au/product/utillian-2-dual-quartz-replacement-coil/
7235,STLTH Nexa Closed Pod Vape Device,ACCESSORIES,,16.99,AUD,false,true,simple,images/stlth-nexa-closed-pod-vape-device.jpg,https://aussievapemart.com.au/product/stlth-nexa-closed-pod-vape-device/
7234,STLTH Monster E-Liquid Pod Pack &#8211; Strawberry Mango Ice,ACCESSORIES,,10.39,AUD,true,true,simple,images/stlth-monster-e-liquid-pod-pack-strawberry-mango-ice.jpg,https://aussievapemart.com.au/product/stlth-monster-e-liquid-pod-pack-strawberry-mango-ice/
7233,STLTH Monster E-Liquid Pod Pack &#8211; Ice Mint,ACCESSORIES,,10.39,AUD,true,true,simple,images/stlth-monster-e-liquid-pod-pack-ice-mint.jpg,https://aussievapemart.com.au/product/stlth-monster-e-liquid-pod-pack-ice-mint/
7232,STLTH Monster E-Liquid Pod Pack &#8211; Grape Ice,ACCESSORIES,,10.39,AUD,true,true,simple,images/stlth-monster-e-liquid-pod-pack-grape-ice.jpg,https://aussievapemart.com.au/product/stlth-monster-e-liquid-pod-pack-grape-ice/
7231,STLTH Loop Open Refillable Pod Pack,ACCESSORIES,,11.99,AUD,false,true,simple,images/stlth-loop-open-refillable-pod-pack.jpg,https://aussievapemart.com.au/product/stlth-loop-open-refillable-pod-pack/
7230,Square Silicon Ashtray &#8211; Assorted Colours,ACCESSORIES,,9.99,AUD,false,true,simple,images/square-silicon-ashtray-assorted-colours.jpg,https://aussievapemart.com.au/product/square-silicon-ashtray-assorted-colours/
7229,Smoker&#8217;s Gift Set &#8211; Canna Girl Design,ACCESSORIES,,39.99,AUD,false,true,simple,images/smokers-gift-set-canna-girl-design.png,https://aussievapemart.com.au/product/smokers-gift-set-canna-girl-design/
7228,Smoker&#8217;s Gift Set &#8211; Backwoods Design,ACCESSORIES,,39.99,AUD,false,true,simple,images/smokers-gift-set-backwoods-design.png,https://aussievapemart.com.au/product/smokers-gift-set-backwoods-design/
7227,SMOK V8 X-Baby Replacement Coils,ACCESSORIES,,3.99,AUD,true,true,variable,images/smok-v8-x-baby-replacement-coils.jpg,https://aussievapemart.com.au/product/smok-v8-x-baby-replacement-coils/
7226,SMOK V8 Mini Replacement Coils,ACCESSORIES,,4.79,AUD,true,true,variable,images/smok-v8-mini-replacement-coils.jpg,https://aussievapemart.com.au/product/smok-v8-mini-replacement-coils/
7225,SMOK V12 Prince P-Tank Replacement Coils,ACCESSORIES,,4.79,AUD,true,true,variable,images/smok-v12-prince-p-tank-replacement-coils.jpg,https://aussievapemart.com.au/product/smok-v12-prince-p-tank-replacement-coils/
7224,SMOK TFV9 Replacement Coils,ACCESSORIES,,5.99,AUD,false,true,simple,images/smok-tfv9-replacement-coils.jpg,https://aussievapemart.com.au/product/smok-tfv9-replacement-coils/
7223,SMOK TFV8 Replacement Coils,ACCESSORIES,,7.99,AUD,true,true,variable,images/smok-tfv8-replacement-coils.jpg,https://aussievapemart.com.au/product/smok-tfv8-replacement-coils/
7222,SMOK TFV18 Tank,ACCESSORIES,,44.99,AUD,false,true,variable,images/smok-tfv18-tank.jpg,https://aussievapemart.com.au/product/smok-tfv18-tank/
7221,SMOK TFV18 Replacement Coils,ACCESSORIES,,7.99,AUD,false,true,variable,images/smok-tfv18-replacement-coils.jpg,https://aussievapemart.com.au/product/smok-tfv18-replacement-coils/
7220,SMOK TFV16 Replacement Coils,ACCESSORIES,,6.39,AUD,true,true,variable,images/smok-tfv16-replacement-coils.jpg,https://aussievapemart.com.au/product/smok-tfv16-replacement-coils/
7219,SMOK TFV16 Lite Replacement Coils,ACCESSORIES,,5.6,AUD,true,true,variable,images/smok-tfv16-lite-replacement-coils.jpg,https://aussievapemart.com.au/product/smok-tfv16-lite-replacement-coils/
7218,SMOK TFV12 Cloud Beast King Replacement Coils,ACCESSORIES,,8.79,AUD,true,true,variable,images/smok-tfv12-cloud-beast-king-replacement-coils.jpg,https://aussievapemart.com.au/product/smok-tfv12-cloud-beast-king-replacement-coils/
7034,SMOK RPM2 Replacement Coils,ACCESSORIES,,5.99,AUD,false,true,variable,images/smok-rpm2-replacement-coils.jpg,https://aussievapemart.com.au/product/smok-rpm2-replacement-coils/
7033,SMOK RPM160 Replacement Coils,ACCESSORIES,,5.59,AUD,true,true,simple,images/smok-rpm160-replacement-coils.jpg,https://aussievapemart.com.au/product/smok-rpm160-replacement-coils/
7022,SMOK RPM Replacement Coils,ACCESSORIES,,5,AUD,false,true,variable,images/smok-rpm-replacement-coils.jpg,https://aussievapemart.com.au/product/smok-rpm-replacement-coils/
7021,SMOK RPM C Replacement Pod,ACCESSORIES,,5.99,AUD,false,true,simple,images/smok-rpm-c-replacement-pod.jpg,https://aussievapemart.com.au/product/smok-rpm-c-replacement-pod/
7020,SMOK RPM 5 Replacement Pod,ACCESSORIES,,5.99,AUD,false,true,simple,images/smok-rpm-5-replacement-pod.jpg,https://aussievapemart.com.au/product/smok-rpm-5-replacement-pod/
7019,SMOK RGC Replacement Coils,ACCESSORIES,,5.99,AUD,false,true,simple,images/smok-rgc-replacement-coils.jpg,https://aussievapemart.com.au/product/smok-rgc-replacement-coils/
7009,SMOK Novo X Replacement Pod,ACCESSORIES,,5.69,AUD,false,true,variable,images/smok-novo-x-replacement-pod.jpg,https://aussievapemart.com.au/product/smok-novo-x-replacement-pod/
7008,SMOK Novo 4 Replacement Pod,ACCESSORIES,,5.59,AUD,true,true,simple,images/smok-novo-4-replacement-pod.jpg,https://aussievapemart.com.au/product/smok-novo-4-replacement-pod/
7007,SMOK Novo 4 Mini Replacement Pod,ACCESSORIES,,4.79,AUD,true,true,simple,images/smok-novo-4-mini-replacement-pod.jpg,https://aussievapemart.com.au/product/smok-novo-4-mini-replacement-pod/
7006,SMOK Nord Replacement Coils,ACCESSORIES,,4.99,AUD,false,true,variable,images/smok-nord-replacement-coils.jpg,https://aussievapemart.com.au/product/smok-nord-replacement-coils/
6990,SMOK Nord Pro Replacement Pod,ACCESSORIES,,4.99,AUD,false,true,simple,images/smok-nord-pro-replacement-pod.jpg,https://aussievapemart.com.au/product/smok-nord-pro-replacement-pod/
6989,SMOK Nord Pro Replacement Coils,ACCESSORIES,,4.99,AUD,false,true,variable,images/smok-nord-pro-replacement-coils.jpg,https://aussievapemart.com.au/product/smok-nord-pro-replacement-coils/
6988,SMOK Nord GT Replacement Pod,ACCESSORIES,,5.99,AUD,false,true,variable,images/smok-nord-gt-replacement-pod.jpg,https://aussievapemart.com.au/product/smok-nord-gt-replacement-pod/
6987,SMOK Nord C Replacement Pod,ACCESSORIES,,5.99,AUD,false,true,simple,images/smok-nord-c-replacement-pod.jpg,https://aussievapemart.com.au/product/smok-nord-c-replacement-pod/
6986,SMOK Nord 50W Replacement Pod,ACCESSORIES,,4.99,AUD,false,true,variable,images/smok-nord-50w-replacement-pod.jpg,https://aussievapemart.com.au/product/smok-nord-50w-replacement-pod/
6985,SMOK Nord 5 Replacement Pod,ACCESSORIES,,5.99,AUD,false,true,simple,images/smok-nord-5-replacement-pod.jpg,https://aussievapemart.com.au/product/smok-nord-5-replacement-pod/
6984,SMOK Nord 4 Replacement Pod,ACCESSORIES,,4.99,AUD,false,true,variable,images/smok-nord-4-replacement-pod.jpg,https://aussievapemart.com.au/product/smok-nord-4-replacement-pod/
6983,SMOK Nord 2 Replacement Pod,ACCESSORIES,,4,AUD,false,true,variable,images/smok-nord-2-replacement-pod.jpg,https://aussievapemart.com.au/product/smok-nord-2-replacement-pod/
6982,SMOK LP2 Replacement Coils,ACCESSORIES,,5.99,AUD,false,true,variable,images/smok-lp2-replacement-coils.jpg,https://aussievapemart.com.au/product/smok-lp2-replacement-coils/
6981,SMOK LP1 Replacement Coils,ACCESSORIES,,4.99,AUD,false,true,variable,images/smok-lp1-replacement-coils.jpg,https://aussievapemart.com.au/product/smok-lp1-replacement-coils/
6980,SMOK IPX 80 Replacement Pod,ACCESSORIES,,5.99,AUD,false,true,variable,images/smok-ipx-80-replacement-pod.jpg,https://aussievapemart.com.au/product/smok-ipx-80-replacement-pod/
6979,SMOK Glass,ACCESSORIES,,2.15,AUD,false,true,variable,images/smok-glass.jpg,https://aussievapemart.com.au/product/smok-glass/
6978,Silicone Rolling Tray 145x200mm &#8211; Rasta,ACCESSORIES,,11.99,AUD,false,true,simple,images/silicone-rolling-tray-145x200mm-rasta.jpg,https://aussievapemart.com.au/product/silicone-rolling-tray-145x200mm-rasta/
6977,Silicone and Glass Container &#8211; Rasta,ACCESSORIES,,5.99,AUD,false,true,simple,images/silicone-and-glass-container-rasta.png,https://aussievapemart.com.au/product/silicone-and-glass-container-rasta/
6976,Shipping Protection by Route,ACCESSORIES,,1.57,AUD,false,true,variable,images/shipping-protection-by-route.png,https://aussievapemart.com.au/product/shipping-protection-by-route/
6975,Samsung 25R 18650 Battery,ACCESSORIES,,13.99,AUD,false,true,simple,images/samsung-25r-18650-battery.jpg,https://aussievapemart.com.au/product/samsung-25r-18650-battery/
6974,Ronson Multi Fill Butane,ACCESSORIES,,5.99,AUD,false,true,simple,images/ronson-multi-fill-butane.jpg,https://aussievapemart.com.au/product/ronson-multi-fill-butane/
6973,OCB Black Premium Filter Tips Booklet,ACCESSORIES,,1.99,AUD,false,true,simple,images/ocb-black-premium-filter-tips-booklet.jpg,https://aussievapemart.com.au/product/ocb-black-premium-filter-tips-booklet/
6972,Nice Glass Stainless Metal Container,ACCESSORIES,,18.99,AUD,false,true,simple,images/nice-glass-stainless-metal-container.jpg,https://aussievapemart.com.au/product/nice-glass-stainless-metal-container/
6971,Nice Glass Double Wall 14mm Ashcatcher &#8211; Gold,ACCESSORIES,,25.99,AUD,false,true,simple,images/nice-glass-double-wall-14mm-ashcatcher-gold.jpg,https://aussievapemart.com.au/product/nice-glass-double-wall-14mm-ashcatcher-gold/
6958,Nice Glass Double Wall 14mm Ashcatcher &#8211; Blue,ACCESSORIES,,25.99,AUD,false,true,simple,images/nice-glass-double-wall-14mm-ashcatcher-blue.jpg,https://aussievapemart.com.au/product/nice-glass-double-wall-14mm-ashcatcher-blue/
6957,Metal Rolling Tray &#8211; Stay Classy,ACCESSORIES,,8.49,AUD,false,true,variable,images/metal-rolling-tray-stay-classy.png,https://aussievapemart.com.au/product/metal-rolling-tray-stay-classy/
6956,Metal Rolling Tray &#8211; Donuts,ACCESSORIES,,8.99,AUD,false,true,variable,images/metal-rolling-tray-donuts.png,https://aussievapemart.com.au/product/metal-rolling-tray-donuts/
6955,Infyniti 300g x 0.01g Mobile Scale,ACCESSORIES,,17.99,AUD,false,true,simple,images/infyniti-300g-x-0-01g-mobile-scale.jpg,https://aussievapemart.com.au/product/infyniti-300g-x-0-01g-mobile-scale/
6954,Glass Ashtray,ACCESSORIES,,9.99,AUD,false,true,variable,images/glass-ashtray.png,https://aussievapemart.com.au/product/glass-ashtray/
6953,Geekvape Supermesh Replacement Coils,ACCESSORIES,,5.99,AUD,false,true,variable,images/geekvape-supermesh-replacement-coils.jpg,https://aussievapemart.com.au/product/geekvape-supermesh-replacement-coils/
6952,Gear Premium Glass Stem 19 mm M to 14 mm F &#8211; Clear,ACCESSORIES,,17.39,AUD,false,true,variable,images/gear-premium-glass-stem-19-mm-m-to-14-mm-f-clear.png,https://aussievapemart.com.au/product/gear-premium-glass-stem-19-mm-m-to-14-mm-f-clear/
6951,Gear Premium 14mm Ash Catcher,ACCESSORIES,,0,AUD,false,false,variable,images/gear-premium-14mm-ash-catcher.jpg,https://aussievapemart.com.au/product/gear-premium-14mm-ash-catcher/
6950,Full Color Cylinder 45 Degree Ashcatcher,ACCESSORIES,,25.99,AUD,false,true,simple,images/full-color-cylinder-45-degree-ashcatcher.jpg,https://aussievapemart.com.au/product/full-color-cylinder-45-degree-ashcatcher/
6949,FreeMax Mesh Pro Replacement Coils,ACCESSORIES,,6.39,AUD,true,true,variable,images/freemax-mesh-pro-replacement-coils.jpg,https://aussievapemart.com.au/product/freemax-mesh-pro-replacement-coils/
6948,Elements Rolling Papers &#8211; Single Wide Double Window,ACCESSORIES,,2.99,AUD,false,true,simple,images/elements-rolling-papers-single-wide-double-window.jpg,https://aussievapemart.com.au/product/elements-rolling-papers-single-wide-double-window/
6947,Efest Lush Q2 Battery Charger,ACCESSORIES,,27.99,AUD,false,true,simple,images/efest-lush-q2-battery-charger.jpg,https://aussievapemart.com.au/product/efest-lush-q2-battery-charger/
6946,Directional Flow UV Glass Carb Cap Glow &#8211; Dark Pink,ACCESSORIES,,9.99,AUD,false,true,simple,images/directional-flow-uv-glass-carb-cap-glow-dark-pink.jpg,https://aussievapemart.com.au/product/directional-flow-uv-glass-carb-cap-glow-dark-pink/
6945,Directional Flow UV Glass Carb Cap Glow &#8211; Dark Blue,ACCESSORIES,,9.99,AUD,false,true,simple,images/directional-flow-uv-glass-carb-cap-glow-dark-blue.jpg,https://aussievapemart.com.au/product/directional-flow-uv-glass-carb-cap-glow-dark-blue/
6944,Cotton Bacon Prime,ACCESSORIES,,8.99,AUD,false,true,simple,images/cotton-bacon-prime.jpg,https://aussievapemart.com.au/product/cotton-bacon-prime/
6943,Ceramic Stash Jar &#8211; Stoner Girl,ACCESSORIES,,17.99,AUD,false,true,simple,images/ceramic-stash-jar-stoner-girl.png,https://aussievapemart.com.au/product/ceramic-stash-jar-stoner-girl/
6942,Ceramic Stash Jar &#8211; Pineapple,ACCESSORIES,,19.49,AUD,false,true,simple,images/ceramic-stash-jar-pineapple.png,https://aussievapemart.com.au/product/ceramic-stash-jar-pineapple/
6941,Ceramic Stash Jar &#8211; Donut,ACCESSORIES,,19.99,AUD,false,true,simple,images/ceramic-stash-jar-donut.png,https://aussievapemart.com.au/product/ceramic-stash-jar-donut/
6940,Bic Mini Lighter,ACCESSORIES,,2.25,AUD,false,true,simple,images/bic-mini-lighter.jpg,https://aussievapemart.com.au/product/bic-mini-lighter/
6939,Aspire PockeX AIO Replacement Coils,ACCESSORIES,,3.44,AUD,true,true,variable,images/aspire-pockex-aio-replacement-coils.jpg,https://aussievapemart.com.au/product/aspire-pockex-aio-replacement-coils/
6837,Aspire Nautilus Replacement Coils,ACCESSORIES,,4,AUD,false,true,variable,images/aspire-nautilus-replacement-coils.jpg,https://aussievapemart.com.au/product/aspire-nautilus-replacement-coils/
6836,Aspire Nautilus 2S Replacement Coils,ACCESSORIES,,4,AUD,false,true,simple,images/aspire-nautilus-2s-replacement-coils.jpg,https://aussievapemart.com.au/product/aspire-nautilus-2s-replacement-coils/
6835,Aspire 18650 2900mAh Battery,ACCESSORIES,,12.99,AUD,false,true,simple,images/aspire-18650-2900mah-battery.jpg,https://aussievapemart.com.au/product/aspire-18650-2900mah-battery/
6827,Apple Drop Salt E-Liquid &#8211; Watermelon 30ml,ACCESSORIES,,27.99,AUD,false,true,variable,images/apple-drop-salt-e-liquid-watermelon-30ml.jpg,https://aussievapemart.com.au/product/apple-drop-salt-e-liquid-watermelon-30ml/
6826,5.5&#8243; Clear PREEMO Open-Ended Downstem,ACCESSORIES,,7.99,AUD,false,true,simple,images/5-5-clear-preemo-open-ended-downstem.jpg,https://aussievapemart.com.au/product/5-5-clear-preemo-open-ended-downstem/
6825,5&#8243; Glass Dabber Tool &#8211; Assorted Design,ACCESSORIES,,4.48,AUD,false,true,simple,images/5-glass-dabber-tool-assorted-design.jpg,https://aussievapemart.com.au/product/5-glass-dabber-tool-assorted-design/
6824,4.5&#8243; Stainless Steel Dab Tool w/ Silicone Cover &#8211; Assorted Colour,ACCESSORIES,,5.99,AUD,false,true,simple,images/4-5-stainless-steel-dab-tool-w-silicone-cover-assorted-colour.jpg,https://aussievapemart.com.au/product/4-5-stainless-steel-dab-tool-w-silicone-cover-assorted-colour/
6815,3.2&#8243; Square Silicone Ashtray Assorted Color,ACCESSORIES,,9.99,AUD,false,true,simple,images/3-2-square-silicone-ashtray-assorted-color.png,https://aussievapemart.com.au/product/3-2-square-silicone-ashtray-assorted-color/
6814,420 Pipe Mug &#8211; Black,ACCESSORIES,,19.99,AUD,false,true,simple,images/420-pipe-mug-black.png,https://aussievapemart.com.au/product/420-pipe-mug-black/
6813,6-in-1 Universal Anodized Titanium Nail,ACCESSORIES,,39.99,AUD,false,true,simple,images/6-in-1-universal-anodized-titanium-nail.jpg,https://aussievapemart.com.au/product/6-in-1-universal-anodized-titanium-nail/
6812,Utillian 8 E Rig Concentrate Vape Device,ACCESSORIES,,299.99,AUD,false,true,variable,images/utillian-8-e-rig-concentrate-vape-device.jpg,https://aussievapemart.com.au/product/utillian-8-e-rig-concentrate-vape-device/
6811,EC420 Toothless See Through Grinder &#8211; 65mm 5-Piece,ACCESSORIES,,49.99,AUD,false,true,variable,images/ec420-toothless-see-through-grinder-65mm-5-piece.png,https://aussievapemart.com.au/product/ec420-toothless-see-through-grinder-65mm-5-piece/
